gene1	gene2	connection_type	values
LILRB4	CYFIP1	common_go_term	GO:0006351(IDA—IMP); GO:0006355(IDA—IMP); GO:0009889(IDA—IMP); GO:0010467(IMP—IMP); GO:0010468(IDA—IMP); GO:0010556(IMP—IMP); GO:0016070(IDA—IMP); GO:0019219(IMP—IMP); GO:0032774(IDA—IMP); GO:0034654(IMP—IMP); GO:0051252(IDA—IMP); GO:0060255(IDA—IMP); GO:0080090(IDA—IMP); GO:0090304(IDA—IMP); GO:0141187(IDA—IMP); GO:2001141(IMP—IMP); GO:0035556(IDA—IMP); GO:0141124(IMP—IMP); GO:0045596(IDA—IMP); GO:0006351(IDA—IMP); GO:0006355(IMP—IMP); GO:0009889(IDA—IMP); GO:0010467(IDA—IMP); GO:0010468(IMP—IMP); GO:0010556(IDA—IMP); GO:0016070(IDA—IMP)
LILRB4	DUSP16	common_go_term	GO:0009966(IMP—IDA); GO:0035556(IDA—IDA); GO:1902531(IMP—IDA); GO:0000165(IDA—IDA); GO:0009968(IMP—IDA); GO:0010648(IDA—IDA); GO:0023057(IMP—IDA); GO:0043408(IDA—IDA); GO:0141124(IMP—IDA); GO:1902532(IDA—IDA); GO:0043409(IMP—IDA); GO:0009966(IMP—IDA); GO:0035556(IMP—IDA); GO:1902531(IMP—IDA); GO:0000165(IDA—IDA); GO:0009968(IMP—IDA); GO:0010648(IDA—IDA); GO:0023057(IMP—IDA)
LILRB4	RHOU	common_go_term	GO:0033365(IDA—HMP); GO:0032880(IDA—HMP)
LILRB4	GCNT2	common_go_term	GO:0009889(IMP—IMP); GO:0010467(IMP—IMP); GO:0010468(IDA—IMP); GO:0010556(IEP—IMP); GO:0060255(IMP—IMP); GO:0007166(IDA—IMP); GO:0009966(IMP—IMP); GO:0035556(IDA—IMP); GO:1902531(IMP—IMP); GO:0000165(IDA—IMP); GO:0043408(IMP—IMP); GO:0141124(IDA—IMP); GO:0007162(IMP—IMP); GO:0022407(IDA—IMP); GO:0045597(IMP—IMP); GO:0022409(IDA—IMP); GO:0045785(IMP—IMP); GO:0009889(IDA—IMP); GO:0010467(IMP—IMP); GO:0010468(IDA—IMP); GO:0010556(IMP—IMP); GO:0060255(IMP—IMP); GO:0007166(IDA—IMP); GO:0009966(IDA—IMP); GO:0035556(IMP—IMP); GO:1902531(IDA—IMP); GO:0000165(IMP—IMP); GO:0043408(IMP—IMP); GO:0141124(IDA—IMP); GO:0007162(IMP—IMP)
LILRB4	CYFIP1	common_go_term	GO:0006351(IDA—IMP); GO:0006355(IDA—IMP); GO:0009889(IDA—IMP); GO:0010467(IMP—IMP); GO:0010468(IDA—IMP); GO:0010556(IMP—IMP); GO:0016070(IDA—IMP); GO:0019219(IMP—IMP); GO:0032774(IDA—IMP); GO:0034654(IMP—IMP); GO:0051252(IDA—IMP); GO:0060255(IDA—IMP); GO:0080090(IDA—IMP); GO:0090304(IDA—IMP); GO:0141187(IDA—IMP); GO:2001141(IMP—IMP); GO:0035556(IDA—IMP); GO:0141124(IMP—IMP); GO:0045596(IDA—IMP); GO:0006351(IDA—IMP); GO:0006355(IMP—IMP); GO:0009889(IDA—IMP); GO:0010467(IDA—IMP); GO:0010468(IMP—IMP); GO:0010556(IDA—IMP); GO:0016070(IDA—IMP)
LILRB1	LILRB1	common_go_term	GO:0009617(IDA—IDA); GO:0009889(IDA—IDA); GO:0009890(IDA—IDA); GO:0009892(IDA—IDA); GO:0010467(IDA—IDA); GO:0010468(IDA—IDA); GO:0010556(IDA—IDA); GO:0010558(IDA—IDA); GO:0010605(IDA—IDA); GO:0042981(IDA—IDA); GO:0043066(IDA—IDA); GO:0043069(IDA—IDA); GO:0060255(IDA—IDA); GO:0007166(IEP—IEP); GO:0098542(IDA—IDA); GO:0051129(IDA—IDA); GO:0009891(IDA—IDA); GO:0009893(IDA—IDA); GO:0010557(IDA—IDA); GO:0010604(IDA—IDA); GO:0010629(IDA—IDA); GO:0006812(IDA—IDA); GO:0030001(IDA—IDA); GO:0001501(IEP—IEP); GO:0001816(IMP—IMP); GO:0001817(IDA—IDA); GO:0001819(IDA—IDA); GO:0006816(IDA—IDA); GO:0010628(IDA—IDA); GO:0010959(IDA—IDA); GO:0043269(IDA—IDA); GO:0051924(IDA—IDA); GO:0006897(IDA—IDA); GO:0023061(IDA—IDA); GO:0031347(IDA—IDA); GO:0032940(IDA—IDA); GO:0051046(IDA—IDA); GO:0051048(IDA—IDA); GO:0051051(IDA—IDA); GO:1903530(IDA—IDA); GO:1903531(IDA—IDA); GO:0002285(IDA—IDA); GO:0002286(IDA—IDA); GO:0002521(IDA—IDA); GO:0002694(IDA—IDA); GO:0002695(IDA—IDA); GO:0002698(IDA—IDA); GO:0002819(IDA—IDA); GO:0002820(IDA—IDA); GO:0002822(IDA—IDA); GO:0002823(IDA—IDA); GO:0007162(IDA—IDA); GO:0010721(IDA—IDA); GO:0022407(IDA—IDA); GO:0022408(IDA—IDA); GO:0030097(IDA—IDA); GO:0042110(IDA—IDA); GO:0043065(IDA—IDA); GO:0043068(IDA—IDA); GO:0045596(IDA—IDA); GO:0046631(IDA—IDA); GO:0046634(IDA—IDA); GO:0046636(IDA—IDA); GO:0050777(IDA—IDA); GO:0050863(IDA—IDA); GO:0050866(IEP—IEP); GO:0050868(IDA—IDA); GO:0051249(IDA—IDA); GO:0051250(IDA—IDA); GO:0060284(IDA—IDA); GO:0097028(IDA—IDA); GO:1902105(IDA—IDA); GO:1902106(IDA—IDA); GO:1903037(IDA—IDA); GO:1903038(IDA—IDA); GO:1903131(IDA—IDA); GO:1903706(IDA—IDA); GO:1903707(IDA—IDA); GO:2001198(IDA—IDA); GO:0008285(IDA—IDA); GO:0001818(IDA—IDA); GO:0001820(IMP—IMP); GO:0001910(IDA—IDA); GO:0001911(IDA—IDA); GO:0001913(IDA—IDA); GO:0001914(IDA—IDA); GO:0001915(IDA—IDA); GO:0002228(IDA—IDA); GO:0002230(IDA—IDA); GO:0002237(IDA—IDA); GO:0002290(IDA—IDA); GO:0002291(IDA—IDA); GO:0002309(IDA—IDA); GO:0002367(IDA—IDA); GO:0002440(IEP—IEP); GO:0002456(IMP—IMP); GO:0002573(IDA—IDA); GO:0002696(IDA—IDA); GO:0002699(IDA—IDA); GO:0002700(IDA—IDA); GO:0002701(IDA—IDA); GO:0002702(IDA—IDA); GO:0002703(IDA—IDA); GO:0002704(IDA—IDA); GO:0002706(IDA—IDA); GO:0002707(IEP—IEP); GO:0002709(IDA—IDA); GO:0002710(IDA—IDA); GO:0002715(IDA—IDA); GO:0002716(IDA—IDA); GO:0002718(IDA—IDA); GO:0002719(IDA—IDA); GO:0002720(IDA—IDA); GO:0002761(IDA—IDA); GO:0002762(IDA—IDA); GO:0002764(IDA—IDA); GO:0002765(IDA—IDA); GO:0002767(IDA—IDA); GO:0002768(IDA—IDA); GO:0002774(IDA—IDA); GO:0002832(IDA—IDA); GO:0006837(IDA—IDA); GO:0009615(IDA—IDA); GO:0010934(IDA—IDA); GO:0010935(IDA—IDA); GO:0014062(IDA—IDA); GO:0014063(IDA—IDA); GO:0015844(IDA—IDA); GO:0022409(IDA—IDA); GO:0030099(IDA—IDA); GO:0030100(IDA—IDA); GO:0030316(IDA—IDA); GO:0031342(IDA—IDA); GO:0031348(IDA—IDA); GO:0032102(IDA—IDA); GO:0032479(IDA—IDA); GO:0032480(IDA—IDA); GO:0032496(IDA—IDA); GO:0032606(IDA—IDA); GO:0032608(IDA—IDA); GO:0032609(IDA—IDA); GO:0032613(IDA—IDA); GO:0032615(IDA—IDA); GO:0032640(IDA—IDA); GO:0032648(IMP—IMP); GO:0032649(IDA—IDA); GO:0032653(IDA—IDA); GO:0032655(IDA—IDA); GO:0032680(IDA—IDA); GO:0032688(IDA—IDA); GO:0032689(IDA—IDA); GO:0032693(IDA—IDA); GO:0032695(IDA—IDA); GO:0032720(IDA—IDA); GO:0032729(IDA—IDA); GO:0032944(IDA—IDA); GO:0032945(IDA—IDA); GO:0036035(IDA—IDA); GO:0036037(IDA—IDA); GO:0042098(IDA—IDA); GO:0042129(IDA—IDA); GO:0042130(IDA—IDA); GO:0042267(IDA—IDA); GO:0042269(IDA—IDA); GO:0043271(IDA—IDA); GO:0045087(IDA—IDA); GO:0045088(IDA—IDA); GO:0045637(IDA—IDA); GO:0045638(IDA—IDA); GO:0045670(IDA—IDA); GO:0045671(IDA—IDA); GO:0045785(IDA—IDA); GO:0045786(IDA—IDA); GO:0045806(IDA—IDA); GO:0045824(IDA—IDA); GO:0045953(IDA—IDA); GO:0046629(IDA—IDA); GO:0046643(IDA—IDA); GO:0046645(IDA—IDA); GO:0046651(IDA—IDA); GO:0050670(IDA—IDA); GO:0050672(IDA—IDA); GO:0050688(IDA—IDA); GO:0050691(IDA—IDA); GO:0050778(IMP—IMP); GO:0050867(IDA—IDA); GO:0050870(IDA—IDA); GO:0051251(IDA—IDA); GO:0051607(IDA—IDA); GO:0051926(IDA—IDA); GO:0060348(IDA—IDA); GO:0060627(IDA—IDA); GO:0060907(IDA—IDA); GO:0061081(IEP—IEP); GO:0061082(IEP—IEP); GO:0061515(IDA—IDA); GO:0070663(IDA—IDA); GO:0070664(IDA—IDA); GO:0071219(IDA—IDA); GO:0071222(IDA—IDA); GO:0071604(IEP—IEP); GO:0071634(IMP—IMP); GO:0071635(IDA—IDA); GO:0071706(IDA—IDA); GO:0071887(IDA—IDA); GO:0097048(IDA—IDA); GO:0098751(IDA—IDA); GO:0140546(IMP—IMP); GO:1903039(IDA—IDA); GO:1903555(IMP—IMP); GO:1903556(IDA—IDA); GO:2000106(IDA—IDA); GO:2000107(IDA—IDA); GO:2000668(IEP—IEP); GO:2000669(IMP—IMP); GO:2001185(IDA—IDA); GO:2001186(IDA—IDA); GO:2001188(IDA—IDA); GO:2001189(IDA—IDA); GO:2001191(IDA—IDA); GO:2001193(IMP—IMP); GO:2001199(IDA—IDA); GO:2001204(IMP—IMP); GO:2001205(IDA—IDA); GO:0009617(IDA—IDA); GO:0009889(IDA—IDA); GO:0009890(IDA—IDA); GO:0009892(IDA—IDA); GO:0010467(IDA—IDA); GO:0010468(IDA—IDA); GO:0010556(IDA—IDA); GO:0010558(IDA—IDA); GO:0010605(IDA—IDA); GO:0042981(IMP—IMP); GO:0043066(IMP—IMP); GO:0043069(IDA—IDA); GO:0060255(IDA—IDA)
LILRB1	LILRB1	common_go_term	GO:0009617(IDA—IDA); GO:0009889(IDA—IDA); GO:0009890(IDA—IDA); GO:0009892(IDA—IDA); GO:0010467(IDA—IDA); GO:0010468(IDA—IDA); GO:0010556(IDA—IDA); GO:0010558(IDA—IDA); GO:0010605(IDA—IDA); GO:0042981(IDA—IDA); GO:0043066(IDA—IDA); GO:0043069(IDA—IDA); GO:0060255(IDA—IDA); GO:0007166(IEP—IEP); GO:0098542(IDA—IDA); GO:0051129(IDA—IDA); GO:0009891(IDA—IDA); GO:0009893(IDA—IDA); GO:0010557(IDA—IDA); GO:0010604(IDA—IDA); GO:0010629(IDA—IDA); GO:0006812(IDA—IDA); GO:0030001(IDA—IDA); GO:0001501(IEP—IEP); GO:0001816(IMP—IMP); GO:0001817(IDA—IDA); GO:0001819(IDA—IDA); GO:0006816(IDA—IDA); GO:0010628(IDA—IDA); GO:0010959(IDA—IDA); GO:0043269(IDA—IDA); GO:0051924(IDA—IDA); GO:0006897(IDA—IDA); GO:0023061(IDA—IDA); GO:0031347(IDA—IDA); GO:0032940(IDA—IDA); GO:0051046(IDA—IDA); GO:0051048(IDA—IDA); GO:0051051(IDA—IDA); GO:1903530(IDA—IDA); GO:1903531(IDA—IDA); GO:0002285(IDA—IDA); GO:0002286(IDA—IDA); GO:0002521(IDA—IDA); GO:0002694(IDA—IDA); GO:0002695(IDA—IDA); GO:0002698(IDA—IDA); GO:0002819(IDA—IDA); GO:0002820(IDA—IDA); GO:0002822(IDA—IDA); GO:0002823(IDA—IDA); GO:0007162(IDA—IDA); GO:0010721(IDA—IDA); GO:0022407(IDA—IDA); GO:0022408(IDA—IDA); GO:0030097(IDA—IDA); GO:0042110(IDA—IDA); GO:0043065(IDA—IDA); GO:0043068(IDA—IDA); GO:0045596(IDA—IDA); GO:0046631(IDA—IDA); GO:0046634(IDA—IDA); GO:0046636(IDA—IDA); GO:0050777(IDA—IDA); GO:0050863(IDA—IDA); GO:0050866(IEP—IEP); GO:0050868(IDA—IDA); GO:0051249(IDA—IDA); GO:0051250(IDA—IDA); GO:0060284(IDA—IDA); GO:0097028(IDA—IDA); GO:1902105(IDA—IDA); GO:1902106(IDA—IDA); GO:1903037(IDA—IDA); GO:1903038(IDA—IDA); GO:1903131(IDA—IDA); GO:1903706(IDA—IDA); GO:1903707(IDA—IDA); GO:2001198(IDA—IDA); GO:0008285(IDA—IDA); GO:0001818(IDA—IDA); GO:0001820(IMP—IMP); GO:0001910(IDA—IDA); GO:0001911(IDA—IDA); GO:0001913(IDA—IDA); GO:0001914(IDA—IDA); GO:0001915(IDA—IDA); GO:0002228(IDA—IDA); GO:0002230(IDA—IDA); GO:0002237(IDA—IDA); GO:0002290(IDA—IDA); GO:0002291(IDA—IDA); GO:0002309(IDA—IDA); GO:0002367(IDA—IDA); GO:0002440(IEP—IEP); GO:0002456(IMP—IMP); GO:0002573(IDA—IDA); GO:0002696(IDA—IDA); GO:0002699(IDA—IDA); GO:0002700(IDA—IDA); GO:0002701(IDA—IDA); GO:0002702(IDA—IDA); GO:0002703(IDA—IDA); GO:0002704(IDA—IDA); GO:0002706(IDA—IDA); GO:0002707(IEP—IEP); GO:0002709(IDA—IDA); GO:0002710(IDA—IDA); GO:0002715(IDA—IDA); GO:0002716(IDA—IDA); GO:0002718(IDA—IDA); GO:0002719(IDA—IDA); GO:0002720(IDA—IDA); GO:0002761(IDA—IDA); GO:0002762(IDA—IDA); GO:0002764(IDA—IDA); GO:0002765(IDA—IDA); GO:0002767(IDA—IDA); GO:0002768(IDA—IDA); GO:0002774(IDA—IDA); GO:0002832(IDA—IDA); GO:0006837(IDA—IDA); GO:0009615(IDA—IDA); GO:0010934(IDA—IDA); GO:0010935(IDA—IDA); GO:0014062(IDA—IDA); GO:0014063(IDA—IDA); GO:0015844(IDA—IDA); GO:0022409(IDA—IDA); GO:0030099(IDA—IDA); GO:0030100(IDA—IDA); GO:0030316(IDA—IDA); GO:0031342(IDA—IDA); GO:0031348(IDA—IDA); GO:0032102(IDA—IDA); GO:0032479(IDA—IDA); GO:0032480(IDA—IDA); GO:0032496(IDA—IDA); GO:0032606(IDA—IDA); GO:0032608(IDA—IDA); GO:0032609(IDA—IDA); GO:0032613(IDA—IDA); GO:0032615(IDA—IDA); GO:0032640(IDA—IDA); GO:0032648(IMP—IMP); GO:0032649(IDA—IDA); GO:0032653(IDA—IDA); GO:0032655(IDA—IDA); GO:0032680(IDA—IDA); GO:0032688(IDA—IDA); GO:0032689(IDA—IDA); GO:0032693(IDA—IDA); GO:0032695(IDA—IDA); GO:0032720(IDA—IDA); GO:0032729(IDA—IDA); GO:0032944(IDA—IDA); GO:0032945(IDA—IDA); GO:0036035(IDA—IDA); GO:0036037(IDA—IDA); GO:0042098(IDA—IDA); GO:0042129(IDA—IDA); GO:0042130(IDA—IDA); GO:0042267(IDA—IDA); GO:0042269(IDA—IDA); GO:0043271(IDA—IDA); GO:0045087(IDA—IDA); GO:0045088(IDA—IDA); GO:0045637(IDA—IDA); GO:0045638(IDA—IDA); GO:0045670(IDA—IDA); GO:0045671(IDA—IDA); GO:0045785(IDA—IDA); GO:0045786(IDA—IDA); GO:0045806(IDA—IDA); GO:0045824(IDA—IDA); GO:0045953(IDA—IDA); GO:0046629(IDA—IDA); GO:0046643(IDA—IDA); GO:0046645(IDA—IDA); GO:0046651(IDA—IDA); GO:0050670(IDA—IDA); GO:0050672(IDA—IDA); GO:0050688(IDA—IDA); GO:0050691(IDA—IDA); GO:0050778(IMP—IMP); GO:0050867(IDA—IDA); GO:0050870(IDA—IDA); GO:0051251(IDA—IDA); GO:0051607(IDA—IDA); GO:0051926(IDA—IDA); GO:0060348(IDA—IDA); GO:0060627(IDA—IDA); GO:0060907(IDA—IDA); GO:0061081(IEP—IEP); GO:0061082(IEP—IEP); GO:0061515(IDA—IDA); GO:0070663(IDA—IDA); GO:0070664(IDA—IDA); GO:0071219(IDA—IDA); GO:0071222(IDA—IDA); GO:0071604(IEP—IEP); GO:0071634(IMP—IMP); GO:0071635(IDA—IDA); GO:0071706(IDA—IDA); GO:0071887(IDA—IDA); GO:0097048(IDA—IDA); GO:0098751(IDA—IDA); GO:0140546(IMP—IMP); GO:1903039(IDA—IDA); GO:1903555(IMP—IMP); GO:1903556(IDA—IDA); GO:2000106(IDA—IDA); GO:2000107(IDA—IDA); GO:2000668(IEP—IEP); GO:2000669(IMP—IMP); GO:2001185(IDA—IDA); GO:2001186(IDA—IDA); GO:2001188(IDA—IDA); GO:2001189(IDA—IDA); GO:2001191(IDA—IDA); GO:2001193(IMP—IMP); GO:2001199(IDA—IDA); GO:2001204(IMP—IMP); GO:2001205(IDA—IDA); GO:0009617(IDA—IDA); GO:0009889(IDA—IDA); GO:0009890(IDA—IDA); GO:0009892(IDA—IDA); GO:0010467(IDA—IDA); GO:0010468(IDA—IDA); GO:0010556(IDA—IDA); GO:0010558(IDA—IDA); GO:0010605(IDA—IDA); GO:0042981(IMP—IMP); GO:0043066(IMP—IMP); GO:0043069(IDA—IDA); GO:0060255(IDA—IDA)
LILRB1	LILRB4	common_go_term	GO:0009889(IDA—IDA); GO:0009890(IDA—IMP); GO:0009892(IDA—IDA); GO:0010467(IDA—IMP); GO:0010468(IDA—IDA); GO:0010556(IDA—IMP); GO:0010558(IDA—IDA); GO:0010605(IEP—IDA); GO:0060255(IMP—IDA); GO:0007166(IDA—IDA); GO:0010629(IDA—IMP); GO:0001816(IDA—IDA); GO:0001817(IDA—IDA); GO:0006897(IDA—IMP); GO:0002521(IDA—IDA); GO:0002694(IDA—IMP); GO:0002695(IDA—IDA); GO:0002698(IDA—IMP); GO:0002819(IDA—IDA); GO:0002820(IDA—IDA); GO:0002822(IDA—IDA); GO:0002823(IDA—IDA); GO:0007162(IDA—IDA); GO:0010721(IDA—IDA); GO:0022407(IDA—IDA); GO:0022408(IDA—IDA); GO:0030097(IDA—IDA); GO:0042110(IDA—IDA); GO:0045596(IDA—IDA); GO:0046631(IDA—IDA); GO:0046634(IDA—IDA); GO:0050777(IDA—IDA); GO:0050863(IDA—IMP); GO:0050866(IDA—IDA); GO:0050868(IDA—IDA); GO:0051249(IDA—IDA); GO:0051250(IDA—IMP); GO:0060284(IDA—IDA); GO:1902105(IDA—IDA); GO:1902106(IDA—IDA); GO:1903037(IDA—IDA); GO:1903038(IDA—IDA); GO:1903131(IDA—IMP); GO:1903706(IDA—IMP); GO:1903707(IDA—IDA); GO:0008285(IDA—IEP); GO:0001818(IDA—IMP); GO:0002367(IDA—IMP); GO:0002440(IDA—IDA); GO:0002456(IMP—IMP); GO:0002573(IDA—IDA); GO:0002696(IDA—IMP); GO:0002700(IDA—IDA); GO:0002701(IDA—IMP); GO:0002703(IEP—IDA); GO:0002704(IMP—IMP); GO:0002706(IDA—IDA); GO:0002707(IDA—IMP); GO:0002709(IDA—IDA); GO:0002710(IDA—IMP); GO:0002718(IDA—IDA); GO:0002719(IDA—IMP); GO:0002761(IDA—IDA); GO:0002762(IDA—IMP); GO:0002764(IDA—IDA); GO:0002765(IDA—IMP); GO:0002767(IDA—IDA); GO:0002768(IDA—IMP); GO:0002774(IDA—IDA); GO:0022409(IDA—IMP); GO:0030099(IDA—IMP); GO:0030316(IDA—IDA); GO:0032609(IDA—IMP); GO:0032613(IDA—IDA); GO:0032640(IDA—IMP); GO:0032649(IMP—IDA); GO:0032653(IDA—IDA); GO:0032680(IDA—IDA); GO:0032689(IDA—IDA); GO:0032693(IDA—IDA); GO:0032720(IDA—IDA); GO:0032944(IDA—IDA); GO:0032945(IDA—IDA); GO:0036037(IDA—IDA); GO:0042098(IDA—IDA); GO:0042129(IDA—IDA); GO:0042130(IDA—IMP); GO:0045637(IDA—IMP); GO:0045638(IDA—IDA); GO:0045670(IDA—IMP); GO:0045671(IDA—IDA); GO:0045785(IDA—IMP); GO:0046651(IDA—IMP); GO:0050670(IDA—IMP); GO:0050672(IDA—IDA); GO:0050778(IDA—IMP); GO:0050867(IDA—IDA); GO:0050870(IDA—IDA); GO:0051251(IMP—IDA); GO:0070663(IDA—IDA); GO:0070664(IDA—IDA); GO:0071706(IDA—IMP); GO:1903039(IDA—IDA); GO:1903555(IMP—IDA); GO:1903556(IDA—IMP); GO:2001185(IMP—IMP); GO:0009889(IDA—IMP); GO:0009890(IDA—IDA); GO:0009892(IDA—IDA); GO:0010467(IEP—IMP); GO:0010468(IMP—IDA); GO:0010556(IDA—IMP); GO:0010558(IDA—IDA); GO:0010605(IDA—IMP); GO:0060255(IMP—IDA); GO:0007166(IDA—IMP); GO:0010629(IMP—IMP); GO:0001816(IDA—IDA); GO:0001817(IDA—IMP); GO:0006897(IDA—IDA); GO:0002521(IDA—IMP); GO:0002694(IDA—IMP); GO:0002695(IDA—IDA); GO:0002698(IDA—IMP); GO:0002819(IDA—IDA); GO:0002820(IEP—IMP); GO:0002822(IMP—IDA); GO:0002823(IDA—IMP); GO:0007162(IDA—IMP); GO:0010721(IDA—IMP); GO:0022407(IDA—IDA); GO:0022408(IDA—IDA); GO:0030097(IDA—IMP); GO:0042110(IDA—IDA); GO:0045596(IDA—IMP); GO:0046631(IDA—IDA); GO:0046634(IDA—IMP); GO:0050777(IDA—IMP); GO:0050863(IDA—IDA); GO:0050866(IDA—IMP); GO:0050868(IDA—IDA); GO:0051249(IDA—IMP); GO:0051250(IDA—IDA); GO:0060284(IDA—IDA); GO:1902105(IDA—IDA); GO:1902106(IDA—IMP); GO:1903037(IDA—IDA); GO:1903038(IDA—IMP); GO:1903131(IDA—IDA)
LILRB1	LILRB4	common_go_term	GO:0009889(IDA—IDA); GO:0009890(IDA—IMP); GO:0009892(IDA—IDA); GO:0010467(IDA—IMP); GO:0010468(IDA—IDA); GO:0010556(IDA—IMP); GO:0010558(IDA—IDA); GO:0010605(IEP—IDA); GO:0060255(IMP—IDA); GO:0007166(IDA—IDA); GO:0010629(IDA—IMP); GO:0001816(IDA—IDA); GO:0001817(IDA—IDA); GO:0006897(IDA—IMP); GO:0002521(IDA—IDA); GO:0002694(IDA—IMP); GO:0002695(IDA—IDA); GO:0002698(IDA—IMP); GO:0002819(IDA—IDA); GO:0002820(IDA—IDA); GO:0002822(IDA—IDA); GO:0002823(IDA—IDA); GO:0007162(IDA—IDA); GO:0010721(IDA—IDA); GO:0022407(IDA—IDA); GO:0022408(IDA—IDA); GO:0030097(IDA—IDA); GO:0042110(IDA—IDA); GO:0045596(IDA—IDA); GO:0046631(IDA—IDA); GO:0046634(IDA—IDA); GO:0050777(IDA—IDA); GO:0050863(IDA—IMP); GO:0050866(IDA—IDA); GO:0050868(IDA—IDA); GO:0051249(IDA—IDA); GO:0051250(IDA—IMP); GO:0060284(IDA—IDA); GO:1902105(IDA—IDA); GO:1902106(IDA—IDA); GO:1903037(IDA—IDA); GO:1903038(IDA—IDA); GO:1903131(IDA—IMP); GO:1903706(IDA—IMP); GO:1903707(IDA—IDA); GO:0008285(IDA—IEP); GO:0001818(IDA—IMP); GO:0002367(IDA—IMP); GO:0002440(IDA—IDA); GO:0002456(IMP—IMP); GO:0002573(IDA—IDA); GO:0002696(IDA—IMP); GO:0002700(IDA—IDA); GO:0002701(IDA—IMP); GO:0002703(IEP—IDA); GO:0002704(IMP—IMP); GO:0002706(IDA—IDA); GO:0002707(IDA—IMP); GO:0002709(IDA—IDA); GO:0002710(IDA—IMP); GO:0002718(IDA—IDA); GO:0002719(IDA—IMP); GO:0002761(IDA—IDA); GO:0002762(IDA—IMP); GO:0002764(IDA—IDA); GO:0002765(IDA—IMP); GO:0002767(IDA—IDA); GO:0002768(IDA—IMP); GO:0002774(IDA—IDA); GO:0022409(IDA—IMP); GO:0030099(IDA—IMP); GO:0030316(IDA—IDA); GO:0032609(IDA—IMP); GO:0032613(IDA—IDA); GO:0032640(IDA—IMP); GO:0032649(IMP—IDA); GO:0032653(IDA—IDA); GO:0032680(IDA—IDA); GO:0032689(IDA—IDA); GO:0032693(IDA—IDA); GO:0032720(IDA—IDA); GO:0032944(IDA—IDA); GO:0032945(IDA—IDA); GO:0036037(IDA—IDA); GO:0042098(IDA—IDA); GO:0042129(IDA—IDA); GO:0042130(IDA—IMP); GO:0045637(IDA—IMP); GO:0045638(IDA—IDA); GO:0045670(IDA—IMP); GO:0045671(IDA—IDA); GO:0045785(IDA—IMP); GO:0046651(IDA—IMP); GO:0050670(IDA—IMP); GO:0050672(IDA—IDA); GO:0050778(IDA—IMP); GO:0050867(IDA—IDA); GO:0050870(IDA—IDA); GO:0051251(IMP—IDA); GO:0070663(IDA—IDA); GO:0070664(IDA—IDA); GO:0071706(IDA—IMP); GO:1903039(IDA—IDA); GO:1903555(IMP—IDA); GO:1903556(IDA—IMP); GO:2001185(IMP—IMP); GO:0009889(IDA—IMP); GO:0009890(IDA—IDA); GO:0009892(IDA—IDA); GO:0010467(IEP—IMP); GO:0010468(IMP—IDA); GO:0010556(IDA—IMP); GO:0010558(IDA—IDA); GO:0010605(IDA—IMP); GO:0060255(IMP—IDA); GO:0007166(IDA—IMP); GO:0010629(IMP—IMP); GO:0001816(IDA—IDA); GO:0001817(IDA—IMP); GO:0006897(IDA—IDA); GO:0002521(IDA—IMP); GO:0002694(IDA—IMP); GO:0002695(IDA—IDA); GO:0002698(IDA—IMP); GO:0002819(IDA—IDA); GO:0002820(IEP—IMP); GO:0002822(IMP—IDA); GO:0002823(IDA—IMP); GO:0007162(IDA—IMP); GO:0010721(IDA—IMP); GO:0022407(IDA—IDA); GO:0022408(IDA—IDA); GO:0030097(IDA—IMP); GO:0042110(IDA—IDA); GO:0045596(IDA—IMP); GO:0046631(IDA—IDA); GO:0046634(IDA—IMP); GO:0050777(IDA—IMP); GO:0050863(IDA—IDA); GO:0050866(IDA—IMP); GO:0050868(IDA—IDA); GO:0051249(IDA—IMP); GO:0051250(IDA—IDA); GO:0060284(IDA—IDA); GO:1902105(IDA—IDA); GO:1902106(IDA—IMP); GO:1903037(IDA—IDA); GO:1903038(IDA—IMP); GO:1903131(IDA—IDA)
LILRB1	CYFIP1	common_go_term	GO:0009889(IDA—IMP); GO:0010467(IDA—IMP); GO:0010468(IDA—IMP); GO:0010556(IDA—IMP); GO:0060255(IDA—IMP); GO:0045596(IMP—IMP); GO:0009889(IDA—IMP)
LILRB1	CACNA2D4	common_go_term	GO:0006812(IDA—IDA); GO:0030001(IDA—IDA); GO:0006816(IDA—IDA)
LILRB1	GCNT2	common_go_term	GO:0009889(IDA—IMP); GO:0010467(IDA—IMP); GO:0010468(IDA—IMP); GO:0010556(IDA—IMP); GO:0060255(IDA—IMP); GO:0007166(IDA—IMP); GO:0007162(IDA—IMP); GO:0022407(IDA—IMP); GO:0022409(IDA—IMP); GO:0045785(IDA—IMP)
LILRB1	CYFIP1	common_go_term	GO:0009889(IDA—IMP); GO:0010467(IDA—IMP); GO:0010468(IDA—IMP); GO:0010556(IDA—IMP); GO:0060255(IDA—IMP); GO:0045596(IMP—IMP); GO:0009889(IDA—IMP)
