gene1	gene2	connection_type	values
ENSG00000186818	ENSG00000277807	common_go_term	GO:0009889(IDA—IDA); GO:0009890(IMP—IDA); GO:0009892(IDA—IDA); GO:0010467(IMP—IDA); GO:0010468(IDA—IDA); GO:0010556(IMP—IDA); GO:0010558(IDA—IDA); GO:0010605(IDA—IEP); GO:0060255(IDA—IMP); GO:0007166(IDA—IDA); GO:0010629(IMP—IDA); GO:0001816(IDA—IDA); GO:0001817(IDA—IDA); GO:0006897(IMP—IDA); GO:0002521(IDA—IDA); GO:0002694(IMP—IDA); GO:0002695(IDA—IDA); GO:0002698(IMP—IDA); GO:0002819(IDA—IDA); GO:0002820(IDA—IDA); GO:0002822(IDA—IDA); GO:0002823(IDA—IDA); GO:0007162(IDA—IDA); GO:0010721(IDA—IDA); GO:0022407(IDA—IDA); GO:0022408(IDA—IDA); GO:0030097(IDA—IDA); GO:0042110(IDA—IDA); GO:0045596(IDA—IDA); GO:0046631(IDA—IDA); GO:0046634(IDA—IDA); GO:0050777(IDA—IDA); GO:0050863(IMP—IDA); GO:0050866(IDA—IDA); GO:0050868(IDA—IDA); GO:0051249(IDA—IDA); GO:0051250(IMP—IDA); GO:0060284(IDA—IDA); GO:1902105(IDA—IDA); GO:1902106(IDA—IDA); GO:1903037(IDA—IDA); GO:1903038(IDA—IDA); GO:1903131(IMP—IDA); GO:1903706(IMP—IDA); GO:1903707(IDA—IDA); GO:0008285(IEP—IDA); GO:0001818(IMP—IDA); GO:0002367(IMP—IDA); GO:0002440(IDA—IDA); GO:0002456(IMP—IMP); GO:0002573(IDA—IDA); GO:0002696(IMP—IDA); GO:0002700(IDA—IDA); GO:0002701(IMP—IDA); GO:0002703(IDA—IEP); GO:0002704(IMP—IMP); GO:0002706(IDA—IDA); GO:0002707(IMP—IDA); GO:0002709(IDA—IDA); GO:0002710(IMP—IDA); GO:0002718(IDA—IDA); GO:0002719(IMP—IDA); GO:0002761(IDA—IDA); GO:0002762(IMP—IDA); GO:0002764(IDA—IDA); GO:0002765(IMP—IDA); GO:0002767(IDA—IDA); GO:0002768(IMP—IDA); GO:0002774(IDA—IDA); GO:0022409(IMP—IDA); GO:0030099(IMP—IDA); GO:0030316(IDA—IDA); GO:0032609(IMP—IDA); GO:0032613(IDA—IDA); GO:0032640(IMP—IDA); GO:0032649(IDA—IMP); GO:0032653(IDA—IDA); GO:0032680(IDA—IDA); GO:0032689(IDA—IDA); GO:0032693(IDA—IDA); GO:0032720(IDA—IDA); GO:0032944(IDA—IDA); GO:0032945(IDA—IDA); GO:0036037(IDA—IDA); GO:0042098(IDA—IDA); GO:0042129(IDA—IDA); GO:0042130(IMP—IDA); GO:0045637(IMP—IDA); GO:0045638(IDA—IDA); GO:0045670(IMP—IDA); GO:0045671(IDA—IDA); GO:0045785(IMP—IDA); GO:0046651(IMP—IDA); GO:0050670(IMP—IDA); GO:0050672(IDA—IDA); GO:0050778(IMP—IDA); GO:0050867(IDA—IDA); GO:0050870(IDA—IDA); GO:0051251(IDA—IMP); GO:0070663(IDA—IDA); GO:0070664(IDA—IDA); GO:0071706(IMP—IDA); GO:1903039(IDA—IDA); GO:1903555(IDA—IMP); GO:1903556(IMP—IDA); GO:2001185(IMP—IMP); GO:0009889(IMP—IDA); GO:0009890(IDA—IDA); GO:0009892(IDA—IDA); GO:0010467(IMP—IEP); GO:0010468(IDA—IMP); GO:0010556(IMP—IDA); GO:0010558(IDA—IDA); GO:0010605(IMP—IDA); GO:0060255(IDA—IMP); GO:0007166(IMP—IDA); GO:0010629(IMP—IMP); GO:0001816(IDA—IDA); GO:0001817(IMP—IDA); GO:0006897(IDA—IDA); GO:0002521(IMP—IDA); GO:0002694(IMP—IDA); GO:0002695(IDA—IDA); GO:0002698(IMP—IDA); GO:0002819(IDA—IDA); GO:0002820(IMP—IEP); GO:0002822(IDA—IMP); GO:0002823(IMP—IDA); GO:0007162(IMP—IDA); GO:0010721(IMP—IDA); GO:0022407(IDA—IDA); GO:0022408(IDA—IDA); GO:0030097(IMP—IDA); GO:0042110(IDA—IDA); GO:0045596(IMP—IDA); GO:0046631(IDA—IDA); GO:0046634(IMP—IDA); GO:0050777(IMP—IDA); GO:0050863(IDA—IDA); GO:0050866(IMP—IDA); GO:0050868(IDA—IDA); GO:0051249(IMP—IDA); GO:0051250(IDA—IDA); GO:0060284(IDA—IDA); GO:1902105(IDA—IDA); GO:1902106(IMP—IDA); GO:1903037(IDA—IDA); GO:1903038(IMP—IDA); GO:1903131(IDA—IDA)
ENSG00000186818	ENSG00000278279	common_go_term	GO:0006351(IMP—IMP); GO:0006355(IDA—IDA); GO:0009889(IMP—IMP); GO:0009890(IDA—IDA); GO:0009892(IMP—IMP); GO:0010467(IDA—IDA); GO:0010468(IMP—IMP); GO:0010556(IMP—IMP); GO:0010558(IDA—IDA); GO:0010605(IMP—IMP); GO:0016070(IDA—IDA); GO:0019219(IDA—IDA); GO:0032774(IDA—IDA); GO:0034654(IMP—IMP); GO:0045892(IDA—IDA); GO:0045934(IDA—IDA); GO:0051252(IDA—IDA); GO:0051253(IMP—IMP); GO:0060255(IMP—IMP); GO:0080090(IDA—IDA); GO:0090304(IMP—IMP); GO:0141187(IDA—IDA); GO:1902679(IMP—IMP); GO:2001141(IMP—IMP); GO:0007166(IMP—IMP); GO:0033365(IDA—IDA); GO:0034504(IMP—IMP); GO:0009966(IMP—IMP); GO:0035556(IMP—IMP); GO:1902531(IMP—IMP); GO:0000165(IMP—IMP); GO:0009968(IMP—IMP); GO:0010648(IDA—IDA); GO:0023057(IMP—IMP); GO:0043408(IDA—IDA); GO:0141124(IMP—IMP); GO:0007249(IDA—IDA); GO:0010629(IMP—IMP); GO:0001816(IDA—IDA); GO:0001817(IDA—IDA); GO:0032611(IDA—IDA); GO:0032612(IDA—IDA); GO:0032651(IDA—IDA); GO:0032652(IDA—IDA); GO:0006897(IDA—IDA); GO:0019221(IDA—IDA); GO:0071345(IDA—IDA); GO:0006898(IDA—IDA); GO:0031623(IDA—IDA); GO:0002521(IDA—IDA); GO:0002694(IDA—IDA); GO:0002695(IDA—IDA); GO:0002698(IMP—IMP); GO:0002819(IDA—IDA); GO:0002820(IDA—IDA); GO:0002822(IDA—IDA); GO:0002823(IMP—IMP); GO:0007162(IDA—IDA); GO:0010720(IDA—IDA); GO:0010721(IDA—IDA); GO:0022407(IMP—IMP); GO:0022408(IDA—IDA); GO:0030097(IDA—IDA); GO:0030098(IDA—IDA); GO:0030217(IDA—IDA); GO:0042110(IDA—IDA); GO:0043122(IMP—IMP); GO:0045580(IMP—IMP); GO:0045581(IMP—IMP); GO:0045596(IDA—IDA); GO:0045597(IDA—IDA); GO:0045619(IMP—IMP); GO:0045620(IMP—IMP); GO:0046631(IMP—IMP); GO:0046632(IDA—IDA); GO:0046634(IEP—IEP); GO:0046637(IMP—IMP); GO:0050777(IMP—IMP); GO:0050863(IMP—IMP); GO:0050866(IDA—IDA); GO:0050868(IMP—IMP); GO:0051249(IDA—IDA); GO:0051250(IMP—IMP); GO:0060284(IDA—IDA); GO:1902105(IMP—IMP); GO:1902106(IDA—IDA); GO:1902107(IMP—IMP); GO:1903037(IDA—IDA); GO:1903038(IMP—IMP); GO:1903131(IDA—IDA); GO:1903706(IMP—IMP); GO:1903707(IDA—IDA); GO:1903708(IMP—IMP); GO:0008285(IDA—IDA); GO:0032880(IMP—IMP); GO:0043124(IDA—IDA); GO:1902532(IMP—IMP); GO:0001818(IDA—IDA); GO:0002367(IDA—IDA); GO:0002440(IMP—IMP); GO:0002456(IDA—IDA); GO:0002573(IMP—IMP); GO:0002696(IDA—IDA); GO:0002700(IMP—IMP); GO:0002701(IDA—IDA); GO:0002703(IDA—IDA); GO:0002704(IMP—IMP); GO:0002706(IDA—IDA); GO:0002707(IDA—IDA); GO:0002709(IEP—IEP); GO:0002710(IDA—IDA); GO:0002718(IMP—IMP); GO:0002719(IMP—IMP); GO:0002761(IDA—IDA); GO:0002762(IMP—IMP); GO:0002764(IDA—IDA); GO:0002765(IMP—IMP); GO:0002767(IDA—IDA); GO:0002768(IMP—IMP); GO:0002774(IDA—IDA); GO:0022409(IMP—IMP); GO:0030099(IDA—IDA); GO:0030316(IDA—IDA); GO:0032609(IMP—IMP); GO:0032613(IDA—IDA); GO:0032640(IMP—IMP); GO:0032649(IMP—IMP); GO:0032653(IMP—IMP); GO:0032680(IMP—IMP); GO:0032689(IDA—IDA); GO:0032693(IMP—IMP); GO:0032720(IMP—IMP); GO:0032944(IDA—IDA); GO:0032945(IDA—IDA); GO:0036037(IDA—IDA); GO:0042098(IMP—IMP); GO:0042129(IDA—IDA); GO:0042130(IMP—IMP); GO:0045637(IDA—IDA); GO:0045638(IMP—IMP); GO:0045670(IMP—IMP); GO:0045671(IDA—IDA); GO:0045785(IDA—IDA); GO:0046651(IDA—IDA); GO:0050670(IMP—IMP); GO:0050672(IDA—IDA); GO:0050778(IMP—IMP); GO:0050867(IDA—IDA); GO:0050870(IMP—IMP); GO:0051251(IMP—IMP); GO:0070663(IDA—IDA); GO:0070664(IDA—IDA); GO:0071706(IDA—IDA); GO:1903039(IMP—IMP); GO:1903555(IDA—IDA); GO:1903556(IDA—IDA); GO:2001185(IDA—IDA); GO:0032691(IMP—IMP); GO:0032692(IMP—IMP); GO:0042117(IDA—IDA); GO:0150102(IDA—IDA); GO:0043409(IDA—IDA); GO:0002532(IDA—IDA); GO:0002253(IMP—IMP); GO:0002757(IDA—IDA); GO:0002369(IMP—IMP); GO:0002724(IDA—IDA); GO:0010586(IMP—IMP); GO:0061614(IDA—IDA); GO:1902893(IMP—IMP); GO:1902894(IMP—IMP); GO:2000628(IMP—IMP); GO:2000629(IMP—IMP); GO:0002429(IMP—IMP); GO:0050851(IDA—IDA); GO:1903828(IDA—IDA); GO:0032635(IDA—IDA); GO:0032675(IMP—IMP); GO:0045582(IMP—IMP); GO:0045621(IMP—IMP); GO:0002507(IDA—IDA); GO:0002520(IDA—IDA); GO:0032602(IMP—IMP); GO:0032634(IMP—IMP); GO:0032642(IDA—IDA); GO:0032674(IMP—IMP); GO:0032682(IMP—IMP); GO:0045066(IDA—IDA); GO:0045589(IDA—IDA); GO:0045591(IDA—IDA); GO:0046006(IMP—IMP); GO:0046007(IDA—IDA); GO:0046635(IDA—IDA); GO:0046638(IMP—IMP); GO:0050798(IMP—IMP); GO:0032715(IDA—IDA); GO:0002249(IDA—IDA); GO:0002517(IDA—IDA); GO:0002534(IDA—IDA); GO:0002643(IDA—IDA); GO:0002645(IDA—IDA); GO:0002664(IMP—IMP); GO:0002666(IDA—IDA); GO:0002667(IDA—IDA); GO:0002669(IMP—IMP); GO:0002725(IMP—IMP); GO:0002870(IDA—IDA); GO:0002911(IDA—IDA); GO:0002913(IDA—IDA); GO:0031294(IDA—IDA); GO:0031295(IDA—IDA); GO:0032623(IDA—IDA); GO:0032663(IMP—IMP); GO:0032703(IMP—IMP); GO:0032714(IMP—IMP); GO:0043374(IDA—IDA); GO:0043376(IDA—IDA); GO:0043378(IMP—IMP); GO:0045065(IMP—IMP); GO:0045583(IDA—IDA); GO:0045584(IMP—IMP); GO:0050852(IDA—IDA); GO:0050854(IMP—IMP); GO:0050856(IDA—IDA); GO:0050858(IMP—IMP); GO:0050860(IDA—IDA); GO:0071612(IMP—IMP); GO:0071658(IDA—IDA); GO:0071659(IMP—IMP); GO:0140105(IDA—IDA); GO:1900015(IMP—IMP); GO:1900016(IDA—IDA); GO:1900180(IMP—IMP); GO:1900181(IDA—IDA); GO:2000523(IMP—IMP); GO:2000524(IDA—IDA); GO:2001187(IMP—IMP); GO:0006351(IMP—IMP); GO:0006355(IDA—IDA); GO:0009889(IMP—IMP); GO:0009890(IDA—IDA); GO:0009892(IMP—IMP); GO:0010467(IMP—IMP); GO:0010468(IDA—IDA); GO:0010556(IMP—IMP); GO:0010558(IDA—IDA); GO:0010605(IDA—IDA); GO:0016070(IDA—IDA); GO:0019219(IMP—IMP); GO:0032774(IDA—IDA); GO:0034654(IMP—IMP); GO:0045892(IDA—IDA); GO:0045934(IMP—IMP); GO:0051252(IMP—IMP); GO:0051253(IEP—IEP); GO:0060255(IMP—IMP); GO:0080090(IMP—IMP); GO:0090304(IMP—IMP); GO:0141187(IDA—IDA); GO:1902679(IDA—IDA); GO:2001141(IDA—IDA); GO:0007166(IEP—IEP); GO:0033365(IMP—IMP); GO:0034504(IDA—IDA); GO:0009966(IDA—IDA); GO:0035556(IMP—IMP); GO:1902531(IMP—IMP); GO:0000165(IMP—IMP); GO:0009968(IDA—IDA); GO:0010648(IDA—IDA); GO:0023057(IDA—IDA); GO:0043408(IMP—IMP); GO:0141124(IDA—IDA); GO:0007249(IMP—IMP); GO:0010629(IDA—IDA); GO:0001816(IDA—IDA); GO:0001817(IMP—IMP); GO:0032611(IDA—IDA); GO:0032612(IMP—IMP); GO:0032651(IDA—IDA); GO:0032652(IDA—IDA); GO:0006897(IDA—IDA); GO:0019221(IDA—IDA); GO:0071345(IMP—IMP); GO:0006898(IMP—IMP); GO:0031623(IDA—IDA); GO:0002521(IMP—IMP); GO:0002694(IDA—IDA); GO:0002695(IMP—IMP); GO:0002698(IDA—IDA); GO:0002819(IDA—IDA); GO:0002820(IDA—IDA); GO:0002822(IMP—IMP); GO:0002823(IDA—IDA); GO:0007162(IMP—IMP); GO:0010720(IDA—IDA); GO:0010721(IDA—IDA); GO:0022407(IMP—IMP); GO:0022408(IMP—IMP); GO:0030097(IDA—IDA); GO:0030098(IDA—IDA); GO:0030217(IDA—IDA); GO:0042110(IDA—IDA); GO:0043122(IDA—IDA)
ENSG00000186818	ENSG00000278555	common_go_term	GO:0006351(IMP—IMP); GO:0006355(IDA—IDA); GO:0009889(IMP—IMP); GO:0009890(IDA—IDA); GO:0009892(IMP—IMP); GO:0010467(IDA—IDA); GO:0010468(IMP—IMP); GO:0010556(IMP—IMP); GO:0010558(IDA—IDA); GO:0010605(IMP—IMP); GO:0016070(IDA—IDA); GO:0019219(IDA—IDA); GO:0032774(IDA—IDA); GO:0034654(IMP—IMP); GO:0045892(IDA—IDA); GO:0045934(IDA—IDA); GO:0051252(IDA—IDA); GO:0051253(IMP—IMP); GO:0060255(IMP—IMP); GO:0080090(IDA—IDA); GO:0090304(IMP—IMP); GO:0141187(IDA—IDA); GO:1902679(IMP—IMP); GO:2001141(IMP—IMP); GO:0007166(IMP—IMP); GO:0033365(IDA—IDA); GO:0034504(IMP—IMP); GO:0009966(IMP—IMP); GO:0035556(IMP—IMP); GO:1902531(IMP—IMP); GO:0000165(IMP—IMP); GO:0009968(IMP—IMP); GO:0010648(IDA—IDA); GO:0023057(IMP—IMP); GO:0043408(IDA—IDA); GO:0141124(IMP—IMP); GO:0007249(IDA—IDA); GO:0010629(IMP—IMP); GO:0001816(IDA—IDA); GO:0001817(IDA—IDA); GO:0032611(IDA—IDA); GO:0032612(IDA—IDA); GO:0032651(IDA—IDA); GO:0032652(IDA—IDA); GO:0006897(IDA—IDA); GO:0019221(IDA—IDA); GO:0071345(IDA—IDA); GO:0006898(IDA—IDA); GO:0031623(IDA—IDA); GO:0002521(IDA—IDA); GO:0002694(IDA—IDA); GO:0002695(IDA—IDA); GO:0002698(IMP—IMP); GO:0002819(IDA—IDA); GO:0002820(IDA—IDA); GO:0002822(IDA—IDA); GO:0002823(IMP—IMP); GO:0007162(IDA—IDA); GO:0010720(IDA—IDA); GO:0010721(IDA—IDA); GO:0022407(IMP—IMP); GO:0022408(IDA—IDA); GO:0030097(IDA—IDA); GO:0030098(IDA—IDA); GO:0030217(IDA—IDA); GO:0042110(IDA—IDA); GO:0043122(IMP—IMP); GO:0045580(IMP—IMP); GO:0045581(IMP—IMP); GO:0045596(IDA—IDA); GO:0045597(IDA—IDA); GO:0045619(IMP—IMP); GO:0045620(IMP—IMP); GO:0046631(IMP—IMP); GO:0046632(IDA—IDA); GO:0046634(IEP—IEP); GO:0046637(IMP—IMP); GO:0050777(IMP—IMP); GO:0050863(IMP—IMP); GO:0050866(IDA—IDA); GO:0050868(IMP—IMP); GO:0051249(IDA—IDA); GO:0051250(IMP—IMP); GO:0060284(IDA—IDA); GO:1902105(IMP—IMP); GO:1902106(IDA—IDA); GO:1902107(IMP—IMP); GO:1903037(IDA—IDA); GO:1903038(IMP—IMP); GO:1903131(IDA—IDA); GO:1903706(IMP—IMP); GO:1903707(IDA—IDA); GO:1903708(IMP—IMP); GO:0008285(IDA—IDA); GO:0032880(IMP—IMP); GO:0043124(IDA—IDA); GO:1902532(IMP—IMP); GO:0001818(IDA—IDA); GO:0002367(IDA—IDA); GO:0002440(IMP—IMP); GO:0002456(IDA—IDA); GO:0002573(IMP—IMP); GO:0002696(IDA—IDA); GO:0002700(IMP—IMP); GO:0002701(IDA—IDA); GO:0002703(IDA—IDA); GO:0002704(IMP—IMP); GO:0002706(IDA—IDA); GO:0002707(IDA—IDA); GO:0002709(IEP—IEP); GO:0002710(IDA—IDA); GO:0002718(IMP—IMP); GO:0002719(IMP—IMP); GO:0002761(IDA—IDA); GO:0002762(IMP—IMP); GO:0002764(IDA—IDA); GO:0002765(IMP—IMP); GO:0002767(IDA—IDA); GO:0002768(IMP—IMP); GO:0002774(IDA—IDA); GO:0022409(IMP—IMP); GO:0030099(IDA—IDA); GO:0030316(IDA—IDA); GO:0032609(IMP—IMP); GO:0032613(IDA—IDA); GO:0032640(IMP—IMP); GO:0032649(IMP—IMP); GO:0032653(IMP—IMP); GO:0032680(IMP—IMP); GO:0032689(IDA—IDA); GO:0032693(IMP—IMP); GO:0032720(IMP—IMP); GO:0032944(IDA—IDA); GO:0032945(IDA—IDA); GO:0036037(IDA—IDA); GO:0042098(IMP—IMP); GO:0042129(IDA—IDA); GO:0042130(IMP—IMP); GO:0045637(IDA—IDA); GO:0045638(IMP—IMP); GO:0045670(IMP—IMP); GO:0045671(IDA—IDA); GO:0045785(IDA—IDA); GO:0046651(IDA—IDA); GO:0050670(IMP—IMP); GO:0050672(IDA—IDA); GO:0050778(IMP—IMP); GO:0050867(IDA—IDA); GO:0050870(IMP—IMP); GO:0051251(IMP—IMP); GO:0070663(IDA—IDA); GO:0070664(IDA—IDA); GO:0071706(IDA—IDA); GO:1903039(IMP—IMP); GO:1903555(IDA—IDA); GO:1903556(IDA—IDA); GO:2001185(IDA—IDA); GO:0032691(IMP—IMP); GO:0032692(IMP—IMP); GO:0042117(IDA—IDA); GO:0150102(IDA—IDA); GO:0043409(IDA—IDA); GO:0002532(IDA—IDA); GO:0002253(IMP—IMP); GO:0002757(IDA—IDA); GO:0002369(IMP—IMP); GO:0002724(IDA—IDA); GO:0010586(IMP—IMP); GO:0061614(IDA—IDA); GO:1902893(IMP—IMP); GO:1902894(IMP—IMP); GO:2000628(IMP—IMP); GO:2000629(IMP—IMP); GO:0002429(IMP—IMP); GO:0050851(IDA—IDA); GO:1903828(IDA—IDA); GO:0032635(IDA—IDA); GO:0032675(IMP—IMP); GO:0045582(IMP—IMP); GO:0045621(IMP—IMP); GO:0002507(IDA—IDA); GO:0002520(IDA—IDA); GO:0032602(IMP—IMP); GO:0032634(IMP—IMP); GO:0032642(IDA—IDA); GO:0032674(IMP—IMP); GO:0032682(IMP—IMP); GO:0045066(IDA—IDA); GO:0045589(IDA—IDA); GO:0045591(IDA—IDA); GO:0046006(IMP—IMP); GO:0046007(IDA—IDA); GO:0046635(IDA—IDA); GO:0046638(IMP—IMP); GO:0050798(IMP—IMP); GO:0032715(IDA—IDA); GO:0002249(IDA—IDA); GO:0002517(IDA—IDA); GO:0002534(IDA—IDA); GO:0002643(IDA—IDA); GO:0002645(IDA—IDA); GO:0002664(IMP—IMP); GO:0002666(IDA—IDA); GO:0002667(IDA—IDA); GO:0002669(IMP—IMP); GO:0002725(IMP—IMP); GO:0002870(IDA—IDA); GO:0002911(IDA—IDA); GO:0002913(IDA—IDA); GO:0031294(IDA—IDA); GO:0031295(IDA—IDA); GO:0032623(IDA—IDA); GO:0032663(IMP—IMP); GO:0032703(IMP—IMP); GO:0032714(IMP—IMP); GO:0043374(IDA—IDA); GO:0043376(IDA—IDA); GO:0043378(IMP—IMP); GO:0045065(IMP—IMP); GO:0045583(IDA—IDA); GO:0045584(IMP—IMP); GO:0050852(IDA—IDA); GO:0050854(IMP—IMP); GO:0050856(IDA—IDA); GO:0050858(IMP—IMP); GO:0050860(IDA—IDA); GO:0071612(IMP—IMP); GO:0071658(IDA—IDA); GO:0071659(IMP—IMP); GO:0140105(IDA—IDA); GO:1900015(IMP—IMP); GO:1900016(IDA—IDA); GO:1900180(IMP—IMP); GO:1900181(IDA—IDA); GO:2000523(IMP—IMP); GO:2000524(IDA—IDA); GO:2001187(IMP—IMP); GO:0006351(IMP—IMP); GO:0006355(IDA—IDA); GO:0009889(IMP—IMP); GO:0009890(IDA—IDA); GO:0009892(IMP—IMP); GO:0010467(IMP—IMP); GO:0010468(IDA—IDA); GO:0010556(IMP—IMP); GO:0010558(IDA—IDA); GO:0010605(IDA—IDA); GO:0016070(IDA—IDA); GO:0019219(IMP—IMP); GO:0032774(IDA—IDA); GO:0034654(IMP—IMP); GO:0045892(IDA—IDA); GO:0045934(IMP—IMP); GO:0051252(IMP—IMP); GO:0051253(IEP—IEP); GO:0060255(IMP—IMP); GO:0080090(IMP—IMP); GO:0090304(IMP—IMP); GO:0141187(IDA—IDA); GO:1902679(IDA—IDA); GO:2001141(IDA—IDA); GO:0007166(IEP—IEP); GO:0033365(IMP—IMP); GO:0034504(IDA—IDA); GO:0009966(IDA—IDA); GO:0035556(IMP—IMP); GO:1902531(IMP—IMP); GO:0000165(IMP—IMP); GO:0009968(IDA—IDA); GO:0010648(IDA—IDA); GO:0023057(IDA—IDA); GO:0043408(IMP—IMP); GO:0141124(IDA—IDA); GO:0007249(IMP—IMP); GO:0010629(IDA—IDA); GO:0001816(IDA—IDA); GO:0001817(IMP—IMP); GO:0032611(IDA—IDA); GO:0032612(IMP—IMP); GO:0032651(IDA—IDA); GO:0032652(IDA—IDA); GO:0006897(IDA—IDA); GO:0019221(IDA—IDA); GO:0071345(IMP—IMP); GO:0006898(IMP—IMP); GO:0031623(IDA—IDA); GO:0002521(IMP—IMP); GO:0002694(IDA—IDA); GO:0002695(IMP—IMP); GO:0002698(IDA—IDA); GO:0002819(IDA—IDA); GO:0002820(IDA—IDA); GO:0002822(IMP—IMP); GO:0002823(IDA—IDA); GO:0007162(IMP—IMP); GO:0010720(IDA—IDA); GO:0010721(IDA—IDA); GO:0022407(IMP—IMP); GO:0022408(IMP—IMP); GO:0030097(IDA—IDA); GO:0030098(IDA—IDA); GO:0030217(IDA—IDA); GO:0042110(IDA—IDA); GO:0043122(IDA—IDA)
ENSG00000186818	ENSG00000280618	common_go_term	GO:0006351(IDA—IMP); GO:0006355(IDA—IMP); GO:0009889(IDA—IMP); GO:0010467(IMP—IMP); GO:0010468(IDA—IMP); GO:0010556(IMP—IMP); GO:0016070(IDA—IMP); GO:0019219(IMP—IMP); GO:0032774(IDA—IMP); GO:0034654(IMP—IMP); GO:0051252(IDA—IMP); GO:0060255(IDA—IMP); GO:0080090(IDA—IMP); GO:0090304(IDA—IMP); GO:0141187(IDA—IMP); GO:2001141(IMP—IMP); GO:0035556(IDA—IMP); GO:0141124(IMP—IMP); GO:0045596(IDA—IMP); GO:0006351(IDA—IMP); GO:0006355(IMP—IMP); GO:0009889(IDA—IMP); GO:0010467(IDA—IMP); GO:0010468(IMP—IMP); GO:0010556(IDA—IMP); GO:0016070(IDA—IMP)
ENSG00000186818	ENSG00000280962	common_go_term	GO:0009966(IMP—IDA); GO:0035556(IDA—IDA); GO:1902531(IMP—IDA); GO:0000165(IDA—IDA); GO:0009968(IMP—IDA); GO:0010648(IDA—IDA); GO:0023057(IMP—IDA); GO:0043408(IDA—IDA); GO:0141124(IMP—IDA); GO:1902532(IDA—IDA); GO:0043409(IMP—IDA); GO:0009966(IMP—IDA); GO:0035556(IMP—IDA); GO:1902531(IMP—IDA); GO:0000165(IDA—IDA); GO:0009968(IMP—IDA); GO:0010648(IDA—IDA); GO:0023057(IMP—IDA)
ENSG00000186818	ENSG00000284984	common_go_term	GO:0033365(IDA—HMP); GO:0032880(IDA—HMP)
ENSG00000186818	ENSG00000285222	common_go_term	GO:0009889(IMP—IMP); GO:0010467(IMP—IMP); GO:0010468(IDA—IMP); GO:0010556(IEP—IMP); GO:0060255(IMP—IMP); GO:0007166(IDA—IMP); GO:0009966(IMP—IMP); GO:0035556(IDA—IMP); GO:1902531(IMP—IMP); GO:0000165(IDA—IMP); GO:0043408(IMP—IMP); GO:0141124(IDA—IMP); GO:0007162(IMP—IMP); GO:0022407(IDA—IMP); GO:0045597(IMP—IMP); GO:0022409(IDA—IMP); GO:0045785(IMP—IMP); GO:0009889(IDA—IMP); GO:0010467(IMP—IMP); GO:0010468(IDA—IMP); GO:0010556(IMP—IMP); GO:0060255(IMP—IMP); GO:0007166(IDA—IMP); GO:0009966(IDA—IMP); GO:0035556(IMP—IMP); GO:1902531(IDA—IMP); GO:0000165(IMP—IMP); GO:0043408(IMP—IMP); GO:0141124(IDA—IMP); GO:0007162(IMP—IMP)
ENSG00000186818	ENSG00000288461	common_go_term	GO:0006351(IDA—IMP); GO:0006355(IDA—IMP); GO:0009889(IDA—IMP); GO:0010467(IMP—IMP); GO:0010468(IDA—IMP); GO:0010556(IMP—IMP); GO:0016070(IDA—IMP); GO:0019219(IMP—IMP); GO:0032774(IDA—IMP); GO:0034654(IMP—IMP); GO:0051252(IDA—IMP); GO:0060255(IDA—IMP); GO:0080090(IDA—IMP); GO:0090304(IDA—IMP); GO:0141187(IDA—IMP); GO:2001141(IMP—IMP); GO:0035556(IDA—IMP); GO:0141124(IMP—IMP); GO:0045596(IDA—IMP); GO:0006351(IDA—IMP); GO:0006355(IMP—IMP); GO:0009889(IDA—IMP); GO:0010467(IDA—IMP); GO:0010468(IMP—IMP); GO:0010556(IDA—IMP); GO:0016070(IDA—IMP)
ENSG00000187098	ENSG00000187164	common_go_term	GO:0030334(IMP—IDA)
ENSG00000187098	ENSG00000196576	common_go_term	GO:0009889(IDA—IMP); GO:0010467(IMP—IMP); GO:0010468(IDA—IMP); GO:0010556(IMP—IMP); GO:0060255(IDA—IMP); GO:0080090(IMP—IMP); GO:0009891(IDA—IMP); GO:0009893(IMP—IMP); GO:0010557(IDA—IMP); GO:0010604(IMP—IMP); GO:0010628(IDA—IMP); GO:0009889(IMP—IMP); GO:0010467(IDA—IMP); GO:0010468(IMP—IMP); GO:0010556(IDA—IMP); GO:0060255(IMP—IMP); GO:0080090(IDA—IMP); GO:0009891(IMP—IMP); GO:0009893(IDA—IMP); GO:0010557(IMP—IMP); GO:0010604(IDA—IMP); GO:0010628(IMP—IMP)
ENSG00000187098	ENSG00000196664	common_go_term	GO:0009889(IDA—IDA); GO:0010467(IMP—IMP); GO:0010468(IDA—IDA); GO:0010556(IMP—IMP); GO:0060255(IDA—IDA); GO:0009891(IMP—IMP); GO:0009893(IDA—IDA); GO:0010557(IMP—IMP); GO:0010604(IDA—IDA); GO:0010628(IMP—IMP); GO:0009889(IDA—IDA); GO:0010467(IMP—IMP); GO:0010468(IDA—IDA); GO:0010556(IMP—IMP); GO:0060255(IDA—IDA); GO:0009891(IMP—IMP); GO:0009893(IDA—IDA); GO:0010557(IMP—IMP); GO:0010604(IDA—IDA); GO:0010628(IMP—IMP)
